4.85884612	0.0415	-0.056807030857190015	0.587636492618772	0.021167281070047048
4.85800669	0.0435	0.002943760269256974	0.604397548544892	0.015462780746102819
4.88922936	0.05	0.10567779508914937	0.6375186063689755	0.009142765361496441
4.9375484	0.0598	0.23099531434835524	0.6640870073688074	-0.004692695711967004
4.97025665	0.0726	0.3884726637045134	0.6672062451584438	-0.02285576460962686
4.98696589	0.0838	0.5096185997600754	0.6510925571417573	-0.04689706614691669
5.00070642	0.0849	0.544551015495405	0.6260044972967597	-0.06868777829537057
5.03379221	0.0836	0.5425178045008865	0.6131614491973756	-0.08504751035575499
5.11639334	0.0818	0.530092732509718	0.6023155850457512	-0.09420005812830147
5.15652742	0.0918	0.7461984180114719	0.40358319928408426	-0.08519514195539019
5.11347325	0.0619	0.6680613535980374	0.21023001920889361	-0.0594254730918191
5.06017302	0.0417	0.5564837560722465	0.1555870401783976	-0.04581410433752272
5.00626354	0.028	0.46385767087206076	0.10794029409714356	-0.0358136019323495
4.95481843	0.0172	0.3752192259030351	-0.006692272244923766	-0.026313798755162834
4.91293234	0.0118	0.28314961136287714	-0.1311518357981633	-0.024474957647014822
4.88219131	0.0165	-0.137467298330977	0.3430058142619106	0.03354822308418137
4.87358701	0.0312	-0.09803139193662778	0.5001517238159936	0.03517441341169959
4.910663	0.0415	-0.1964739521328292	0.5529152310204503	0.023084917996566964
4.97845286	0.048	-0.26908994639762374	0.5666078466113	0.007668044485339976
5.03869094	0.0491	-0.2597027012718366	0.574697414884721	-0.0060339271565829165
5.05526942	0.0478	-0.19736576513577467	0.5888027277655145	-0.021278922159245556
5.04707615	0.0462	-0.12464745369310296	0.5971103789669628	-0.043121544705116414
5.04253196	0.0459	-0.046701177116181866	0.604297688488032	-0.06309773168652684
5.01319633	0.053	0.09033994902611549	0.6450548933776034	-0.0848750148133584
4.93440111	0.0695	0.23491832249559613	0.7125082015153753	-0.110082035451657
4.84416089	0.0846	0.3485302267549041	0.7593554007403829	-0.12249418926866601
4.78433425	0.0932	0.4185777982872233	0.7775311373875091	-0.12383722047069215
4.77880045	0.0987	0.503354964893003	0.7597854140523098	-0.11289744864665516
4.83553006	0.0974	0.5523991575629187	0.7134435047986138	-0.08967862724445332
4.90691361	0.0846	0.5100730486985828	0.6628785774066303	-0.06376242315577912
4.96559388	0.0373	0.12837356433656885	0.5387878402072862	-0.0041858361521334144
4.99112044	0.0222	-0.20726406020591542	0.37130328244987937	0.026821666408029462
5.03270846	0.0222	-0.2718508030910233	0.3253397501396864	0.020843172450765543
5.08316782	0.022	-0.28559766859190383	0.30776801135812437	0.007721585299297587
5.11042213	0.0244	-0.2743815795216805	0.3463500095254198	-0.005679764161402469
5.0906918	0.0317	-0.18366159558902356	0.46901409767213936	-0.025258750770428006
5.02637137	0.0699	0.3007522138964463	0.6889897351626265	-0.052546462078058534
4.94888899	0.1022	0.6176359304144894	0.6768128051030449	-0.058867854637103936
4.91286172	0.118	0.7227857371347536	0.6741727811523681	-0.06043491828282949
4.92421065	0.1152	0.6788911208924124	0.6997057122894834	-0.06377124871686916
4.93762179	0.0928	0.5242135390901472	0.6988386803172945	-0.06302685401449847
4.9304037	0.0731	0.4151824073162993	0.6558353721982778	-0.05451498168934279
4.9390751	0.0579	0.2965616661034616	0.6240943381339473	-0.03802230012886881
4.94233095	0.0505	0.15918079015560452	0.6255951419659146	-0.020672067968265123
4.91386198	0.0488	0.004517541043268044	0.6363731722581353	-0.0031252924728155745
4.86198754	0.0508	-0.09364327811555848	0.6459884942269257	0.012469634726034448
4.82226895	0.0488	-0.14162053644354544	0.6261488582565811	0.023096340866521042
4.81926542	0.0416	-0.24917524913746603	0.5380672249008076	0.03261742946379726
4.83255354	0.0353	-0.32853457360756083	0.43465974260151485	0.036127442562170105
4.872515	0.029	-0.33172346832173877	0.363472225334694	0.03333454626722443
4.9329994	0.0234	-0.28256948822667705	0.33582046379277003	0.02698852388188571
4.99824012	0.0171	-0.15570963122488446	0.33970694070636104	0.017298415526735188
5.06604507	0.0221	0.06155191281607841	0.4169536199571331	-0.004253332026156963
5.09244276	0.0639	0.38864694466138056	0.5993961606998254	-0.041229175879266784
5.04407911	0.0852	0.5055806841681689	0.6556813741535477	-0.0640974834464107
4.9700092	0.0881	0.5342137413923451	0.6573781255349784	-0.07448951990523123
4.90492763	0.088	0.5605983702199888	0.6420267951528204	-0.07522580416645998
4.85587796	0.0886	0.586070701103336	0.6297091200705112	-0.06948760614862802
4.84470356	0.0899	0.618096663052039	0.6103416750448433	-0.053237438212122457
4.83937096	0.098	0.7048779220733311	0.5726706583971355	-0.0369016528704974
4.8369013	0.1095	0.816224083109552	0.5070094708168793	-0.027278978242603794
4.82333829	0.1167	0.9248988135037632	0.36332140936947727	-0.021805464294683333
4.79369427	0.049	0.5649075053635897	-0.31248635089507704	-0.028528597725180443
4.77193366	0.0395	-0.26931314017354735	0.5142962394076006	0.02593088238112749
4.78738232	0.046	-0.06957516044808	0.6221208311805271	0.017475367231446885
4.82158149	0.0537	0.02608679744800279	0.6737197928490232	0.004003713573251931
4.85134813	0.0597	0.08517113831599064	0.7033050318305059	-0.010800435169427565
4.87869058	0.0613	0.129557546898837	0.7041674359187234	-0.024875776032239037
4.93451914	0.0615	0.19927584855794192	0.6835005136823052	-0.03991984440772615
5.04085561	0.0625	0.249412972064945	0.6645960891790332	-0.049581625766664264
5.12337265	0.0472	0.03129791654820229	0.6105223006893682	-0.04459451514146652
5.09793922	0.0435	-0.3566166539816289	0.46865765685297645	-0.03356639355106604
5.02125136	0.055	-0.5069651401409898	0.43476125851370884	-0.035028770709243644
4.95658616	0.0572	-0.5089702654155024	0.4591531971290335	-0.035681234410540434
4.91911313	0.0512	-0.39894146901534633	0.5144710131030156	-0.03177642170909885
4.89885399	0.0474	-0.24976198692073312	0.576137528147037	-0.016725386394029294
4.88290509	0.0503	-0.06842948348187788	0.6446861700315487	0.00718595577893658
4.87631575	0.0568	0.09660515850233953	0.6817534117979713	0.036000678501437226
4.89614133	0.0618	0.2485941158657737	0.6707348815216768	0.05954237370995767
4.94238272	0.0652	0.3683195433580898	0.6303778167606162	0.07133191513345637
4.97783007	0.0701	0.4820469418807134	0.5800679692938114	0.07570909339574906
4.98921027	0.0739	0.5534725337503928	0.5418074961283865	0.06867154813317926
5.00881861	0.0776	0.6063489645945582	0.5115661947864389	0.0535594201502368
5.04447122	0.0869	0.6711384905984662	0.5016103281257657	0.02902645611808544
5.04129275	0.0987	0.7316080199377671	0.5134259149735758	0.0018069300722851362
4.95972375	0.0974	0.6671543623397994	0.5962384105689529	-0.02555688895747582
4.82498037	0.0925	0.5654681529904764	0.6780708010301899	-0.053613867085063736
4.7188811	0.0906	0.526124281037695	0.7075179409800648	-0.07843834581311779
4.69231085	0.091	0.5526836503938868	0.6905002051785486	-0.09652734967702749
4.71805422	0.0913	0.6035758735494726	0.6435626890052981	-0.10519482016364795
4.74505247	0.0882	0.6397995676997396	0.5817070457282111	-0.10359307950525837
4.78154082	0.0826	0.6627966771710686	0.5066777271331959	-0.09350452159188759
4.83970408	0.0717	0.6279267764121164	0.4521625484882148	-0.07592445725410707
4.90520686	0.0589	0.5491837839376568	0.43001697263272737	-0.05790841655322657
4.93872649	0.0415	0.3757578216025609	0.4477192841646175	-0.03416097322414978
4.91257894	0.038	0.2453988684193526	0.5056181526518208	-0.00640773653178359
4.84313875	0.0439	0.19012784173255062	0.5775357258307801	0.019006030286111076
4.79005846	0.0523	0.2047931348895743	0.634341075478792	0.036557240903957185
4.75525791	0.0629	0.27884194258838657	0.6785586859870554	0.04182464255742412
4.72009365	0.0743	0.39349044752490986	0.6974234194125741	0.03207322499406935
4.725881	0.0797	0.442992030426455	0.7010752247264309	0.014137901309324514
4.77917618	0.0828	0.48267188647969805	0.6884904612267002	-0.009472845505692223
4.87274	0.0782	0.4707230747626259	0.6578165923495131	-0.028799265888113722
4.97464621	0.0498	0.25862382048568705	0.5831833132829767	-0.03861544491102787
5.00718064	0.0475	0.5809571283765613	-0.22234047734160484	0.006386479778981147
4.99434164	0.0755	0.7695346132966108	-0.15736581788285614	0.007407988964264993
4.98226861	0.0828	0.8022096714718342	-0.18497584477803927	0.01719825123963365
4.96058867	0.0778	0.7741731149568	-0.19999133383216042	0.024209594588082514
4.93981061	0.0579	0.656493176004936	-0.2169839943779188	0.0279749181009705
4.91679989	0.0532	0.25998214754139065	0.6116157772797104	-0.017682871438277403
4.83322357	0.0919	0.5841551563304147	0.658936705510156	0.01850706524576986
4.78489755	0.1076	0.6724485394132875	0.6808227658541731	0.04560146198982683
4.7653778	0.117	0.7288629063180406	0.6836955667849844	0.06174314336165395
4.78575392	0.1147	0.7174669762244593	0.6777021197539418	0.06448057776062753
4.8599003	0.1071	0.6595509428819961	0.6788122782789345	0.05933282903446236
5.00327134	0.0969	0.5842145046043278	0.66848790771609	0.0447078275840491
5.13882491	0.0712	0.3893972819304772	0.6433175199166424	0.012154233561047343
5.17008417	0.0574	0.6273362390770487	-0.24320173929811567	0.021000170071570297
5.1659036	0.0662	0.684814412908913	-0.23286347359580045	0.015277190092393304
5.13892455	0.0419	-0.44659088748511616	0.36370842903316963	-0.028288122339249686
5.06650104	0.0329	-0.12677092840724494	0.49609290215626367	-0.05360694116381572
4.96347524	0.0409	0.0743333773149373	0.5703797108610483	-0.07292087804615119
4.8681745	0.0468	0.09435415782252701	0.6138514114591617	-0.08201516659251383
